nameOrig,oldbalanceOrg,nameDest,oldbalanceDest
C1386207903,0.0,M730815140,0.0
C2098087645,30608.0,M3244883,0.0
C752286440,22993.11,C1019670582,284590.44
C2103304108,0.0,C419414024,103266.0
C1927960180,0.0,C40075281,1707525.23
C2127390817,0.0,C631424220,179750.42
C1700257002,0.0,C787033725,1044470.08
C1994710867,0.0,C122086708,253406.27
C1453157901,0.0,C508000580,712591.4
C1124506335,0.0,C2016282692,149478.0
C418234073,0.0,C1816757085,8517643.24
C1210315984,11414.0,M1978865375,0.0
C47491804,34767.0,C1671179293,22053.28
C2000344873,0.0,M552085610,0.0
C1296074566,283491.0,M1793414776,0.0
C1271355282,168603.0,M705531384,0.0
C1673413960,5094.0,M589863377,0.0
C1377968609,6210.0,M335938576,0.0
C92510173,4709.52,M1644322989,0.0
C560752677,56596.0,M91147932,0.0
C474647699,13489.0,C1440325059,0.0
C1832681663,0.0,M794026109,0.0
C1547358501,831.0,M341631013,0.0
C502047593,0.0,C1899073220,6090813.35
C755820705,302756.57,C1477979030,11044500.99
C657827804,477010.42,C634440506,303036.17
C1419454167,625417.94,C453211571,5529914.82
C747909318,941044.17,C801142660,2603758.47
C1721207829,1351255.43,C1615804266,866109.17
C1821826140,1694936.15,C1100439041,358777.23
C1639379591,1764851.7,C125722707,1051074.2
C1823075447,2036266.76,C1822045793,96359.73
C906244819,2075950.27,C408553489,59297.48
C1814723699,2130241.97,C517653428,342434.78
C987666875,2262593.02,C944455655,20640.0
C423039171,2272583.62,C769342184,13132182.52
C246561692,2306438.85,C766681183,13252997.15
C826542045,2412725.0,C2063763486,260557.78
C2132361999,2502110.19,C2052185144,1171315.23
C1586095399,2725871.09,C170899621,8075434.74
C1106791345,3232246.67,C1554540309,5895596.27
C1343473340,3475788.37,C590842329,88530.18
C1697117834,897281.06,C1846735756,16654.51
C1947633620,894370.12,C1825992554,435005.43
C2008088356,268.0,M962126152,0.0
C1670501199,0.0,C146305349,505023.64
C603574478,509595.0,M1405108810,0.0
C762100699,439.0,M1082789522,0.0
C756603373,0.0,M2090535958,0.0
C887210557,11739.0,M605004973,0.0
C1337181808,49932.0,M1802274860,0.0
C1369857878,39765.0,M148222723,0.0
C1501852719,41033.0,M1453763291,0.0
C899220406,25923.54,M275903405,0.0
C1789843584,144156.79,C482950564,47950.28
C163399548,0.0,M1950642510,0.0
C1798768880,129030.0,M2009180110,0.0
C346327277,176.0,M1128092982,0.0
C270447913,25925.0,M1788579635,0.0
C1523093869,217.0,M1937107943,0.0
C380088157,171600.92,M544430253,0.0
C1043260983,159273.47,C265845794,875756.9
C1658329286,196027.28,C1931283804,381925.01
C1227792007,280292.46,C619120762,66736.01
C1931608383,292381.97,C1816757085,8783836.03
C980700722,547316.07,C2083562754,6436909.65
C407404434,717916.5,C1233454027,31863.0
C623837370,749076.39,C885951223,339227.44
C1181206233,1020380.6,C843467284,230393.11
C1593443833,1116624.88,C794358930,232023.55
C85284187,1314123.72,C1382394077,146616.75
C1491251091,1413896.12,C1255024717,10305066.42
C541846360,1516255.75,C1933965693,697034.83
C772863845,1567163.7,C804836251,132357.71
C16830577,1591432.23,C1883840933,18164728.0
C1280539125,1681951.7,C1883840933,18074208.52
C859658764,1699760.74,C2094777811,14372.48
C448739537,1705557.65,C1789550256,5756770.3
C490467503,2441941.26,C1360767589,5240481.61
C1257287212,2545151.58,C2083562754,6266309.22
C323248196,2553032.52,C555334025,419914.35
C1885256525,2620411.84,C296121376,184788.99
C849515361,2666938.24,C122086708,424151.88
C2104281815,2746952.59,C1359953204,65590.85
C1301992318,2768707.69,C571435580,44966.99
C1209765203,2802173.22,C114618982,835904.95
C1854154410,2921712.62,C1013700132,1684506.07
C1965388767,3141609.29,C886517510,463661.68
C1858035494,3451714.04,C373928166,115697.98
C2052728503,3467549.17,C466505482,527148.77
C891612704,3593807.1,C631424220,192097.11
C1807861968,3673454.3,C665576141,5618886.71
C2140404961,3881858.78,C426077729,105254.0
C1414992442,3946116.03,C1427067435,103759.02
C1183884158,4021929.55,C1477979030,10870247.14
C603092020,4111580.34,C875761527,446921.42
C1139208287,4196084.96,C40075281,2143229.44
C801963227,4327792.76,C81639848,289850.78
C1812214031,4551104.57,C878506901,214796.54
C1558686575,4624256.61,C405881980,675184.96
C687328420,4907313.55,C36856762,500713.55
C1612040005,4927356.46,C1112414583,143748.04
C760487425,5064411.36,C1636786811,6849235.33
C1284076567,5178068.04,C931482420,112891.15
C1519190990,5243324.52,C347725669,708601.42
C351066165,5465860.55,C1266035080,2194208.05
C432371903,5633627.05,C347725669,486065.39
C518757980,5835037.54,C1013700132,1464609.4
C751467836,5867960.61,C1721246982,2739253.95
C1578448352,6031474.93,C1235151206,69876.14
C1814543901,6086419.37,C1697258007,125226.21
C779932859,6142283.26,C400720732,210843.79
C1369468885,6307732.38,C184253187,4664439.32
C653130292,6461205.1,C1726231784,29756.0
C2003533730,6473606.9,C935612756,52447.0
C1065002232,6479796.83,C75483598,92904.55
C1836493317,6553942.16,C1933965693,646126.87
C604225989,6778084.29,C1028574311,1027189.38
C146357384,7027458.81,C2016282692,259151.97
C1653474307,7124608.85,C451111351,7434501.43
C980462805,7304044.0,C2117043942,394092.44
C4677559,7549236.0,C2016335685,62992.0
C1104899659,7582267.46,C1805683209,6159563.44
C1399313519,7865491.24,C508000580,884772.39
C1817103570,8067733.13,C1303868418,6166117.39
C1447992331,8636772.03,C466505482,400890.84
C1283267007,66538.96,M567572723,0.0
C1004931143,54487.13,M434791924,0.0
C1040066455,21309.0,M1064293179,0.0
C885018785,123.0,M2127513096,0.0
C851514585,51229.0,M1945567153,0.0
C1158016054,16673.0,M1107168664,0.0
C2065936034,29960.53,M1072487680,0.0
C1432547991,21128.11,M1690412910,0.0
C49365994,608907.09,M1529649769,0.0
C429407697,608402.27,M1879769947,0.0
C2020466851,61916.0,M1194181141,0.0
C520296852,100382.0,M934985972,0.0
C549803608,1568.0,M156304703,0.0
C236544568,0.0,M1866841711,0.0
C1698185801,170318.0,C1956477953,0.0
C1682037548,10107.0,C292665982,109367.96
C562851134,17354.2,C1336996537,0.0
C1677203878,0.0,C1626759869,517791.72
C1156916634,138608.86,M780607123,0.0
C1814062048,125352.02,C128870695,13082625.04
C1328968427,210083.73,M578967394,0.0
C887596583,196559.22,M1538784312,0.0
C669678735,285308.05,M400758359,0.0
C507268114,275894.14,M2056140241,0.0
C242495499,50308.0,C1926673338,111767.2
C27975228,6548.0,M2106220231,0.0
C1990315034,10524.0,M1501191853,0.0
C242626688,0.0,C257999182,1351404.32
C556084207,88867.0,M1503457997,0.0
C1385709669,100984.0,M1842714758,0.0
C1705491584,21582.0,M1527980131,0.0
C1268303884,16198.97,M172517457,0.0
C1381209636,8530.0,M268547125,0.0
C500483729,678.0,M1419194266,0.0
C448491930,93467.0,C124540047,0.0
C117890788,153970.0,M1012752603,0.0
C1364947765,230905.0,M271449893,0.0
C560849466,36465.0,M1994458484,0.0
C2083062342,8627.0,M50470449,0.0
C1295011929,56906.0,C1233454027,703.11
C855914030,566.0,M126560570,0.0
C342576236,37084.78,M1528194080,0.0
C1227983914,25658.96,M397262543,0.0
C1508612218,3255.0,M833929219,0.0
C1948338883,25480.0,M234932558,0.0
C187545788,478.0,C131837504,5143.09
C470729986,29413.0,M1653072658,0.0
C1782910133,718.0,M206287129,0.0
C1711756103,16005.0,C1467806809,69468.31
C994419686,136.0,C1692066743,0.0
C2032607391,20740.0,M674600411,0.0
C1953789681,30762.0,C225852166,175953.83
C1647882506,6190.0,M576407050,0.0
C650417367,1406.0,C433115563,51066.0
C1909501184,0.0,M1455940305,0.0
C777295125,0.0,M741658148,0.0
C1492700687,0.0,M826306219,0.0
C1001830827,0.0,M838403351,0.0
C795815313,0.0,M501758945,0.0
C329097750,0.0,M1781910735,0.0
C1021339581,0.0,M1619752179,0.0
C519632870,0.0,M1517228866,0.0
C1695373885,0.0,M1587189379,0.0
C117706097,0.0,M626260944,0.0
C713064949,0.0,M547632296,0.0
C132958792,0.0,M1029385246,0.0
C326802793,0.0,M318434010,0.0
C1940245575,0.0,M402269681,0.0
C1353474994,0.0,M356904775,0.0
C1222626908,0.0,M248295195,0.0
C1036971139,0.0,M122360746,0.0
C835751985,0.0,M1510954343,0.0
C275710033,0.0,M1340508085,0.0
C2047006560,0.0,M1518735658,0.0
C839122851,0.0,M1227038073,0.0
C636910314,106992.0,M1335046207,0.0
C1656758409,1718.0,M861479293,0.0
C636370134,58247.0,M1932190364,0.0
C269307928,14937.0,M1780861357,0.0
C1048133811,36342.0,C1898288372,56601.0
C451116002,103444.0,C979778117,19043.17
C1611953462,326.0,M607690808,0.0
C1353715924,0.0,M1359826251,0.0
C317927321,0.0,M1940612255,0.0
C592313486,0.0,M412191417,0.0
C320205269,0.0,M993194164,0.0
C2010632912,30792.0,M1661426385,0.0
C1604359229,773729.79,M1941665837,0.0
C976451032,765001.1,M1673228701,0.0
C954269867,460099.0,C1759482496,3326.07
C280194442,75311.0,C12793273,1067743.66
C831473649,9930.87,M151060420,0.0
C970211863,7918.79,M847292314,0.0
C2046545652,16792.0,M1997267152,0.0
C1817497820,12981.57,C187019413,231527.47
C1532954299,172423.33,C894315519,178696.53
C2088038218,281605.47,C1085479446,1034285.03
C1414634868,760035.64,C2057394816,393953.68
C516515090,808919.51,C803116137,16183022.41
C1023460014,902685.56,C1609562230,4883037.95
C1716876539,1270520.43,C1423992712,9977117.37
C1052245880,1558458.42,C790722099,88544.15
C1803807817,1595818.41,C1059749024,134831.0
C1353537061,1726235.45,C1059781259,11132330.16
C496112231,1870946.63,C836514715,1795902.96
C476013202,2227460.74,C1948471365,884441.97
C1749693684,2297431.15,C1671179293,677196.57
C1391221670,2607483.45,C265845794,839003.09
C1600154294,2801417.89,C1670989986,120449.02
C944560186,2804832.63,C169904524,327091.94
C26781267,2916157.96,C814473635,548931.88
C823786669,3321272.44,C1545688642,300452.09
C1836058082,3576932.55,C1899073220,5788056.78
C866360702,3732605.97,C843467284,134148.84
C2009931623,3762285.94,C935808590,12713378.36
C156203431,3795802.01,C384887832,171788.85
C1685926521,3809597.35,C323761934,59544.99
C1268390885,50435.0,M1421022166,0.0
C641976998,39330.0,C1327907419,128264.94
C723569389,144.0,M813611359,0.0
C2082418981,0.0,C1671179293,367144.26
C1152504570,30240.0,M1777016611,0.0
C748353280,3684.0,M696876463,0.0
C1675971686,207.0,M1380336958,0.0
C698325633,0.0,C801142660,2193547.2
C1259990552,11036.0,M39198049,0.0
C1650055072,24433.0,C271588719,334992.04
C927404792,1803.0,M866796326,0.0
C19262759,3128.0,M770563700,0.0
C582146531,5420.0,M1130368480,0.0
C1828883582,36712.0,M778039764,0.0
C437671997,70823.0,M1507477906,0.0
C541220779,30757.0,M1908591398,0.0
C1497215635,43053.0,C872592585,11999.56
C1377887999,0.0,M1613583383,0.0
C122759375,104886.0,C1825992554,486866.63
C869051292,20997.0,M1720624132,0.0
C1820969262,10245.35,M1645253408,0.0
C886457525,6473.06,M661350575,0.0
C84481493,22350.0,M1667637191,0.0
C1695747314,44654.0,M423702255,0.0
C1412114351,41563.57,M132158154,0.0
C2062121560,20019.0,M1783567804,0.0
C1733574917,210162.0,M1679944167,0.0
C1428911233,37768.0,M1197177197,0.0
C37897450,31635.29,M1774713748,0.0
C1741034833,26794.08,M2076874965,0.0
C1807742546,13774.6,M1030925290,0.0
C1783192968,0.0,M1172991012,0.0
C1374887853,0.0,M2037830530,0.0
C1509123129,0.0,M1341040751,0.0
C111790152,0.0,M1233973724,0.0
C194807416,0.0,M831253172,0.0
C2041089861,0.0,M1468302269,0.0
C944009331,0.0,M1458893701,0.0
C1805360313,0.0,M418472732,0.0
C61693849,0.0,M1924459698,0.0
C1165871113,0.0,M1451735609,0.0
C1069508327,0.0,M1790696670,0.0
C1101884416,0.0,M705708158,0.0
C1859945349,0.0,M1513484204,0.0
C1892828550,0.0,M1491724370,0.0
C1378060385,0.0,M664683782,0.0
C1166203398,0.0,M1379795356,0.0
C470870842,0.0,M1240673227,0.0
C452106777,105646.0,M945965626,0.0
C598748983,104587.26,C347696158,45948.9
C1942877689,539899.0,M2103548875,0.0
C1475886535,1457.28,M1972599192,0.0
C1768761582,0.0,M413354443,0.0
C245582109,0.0,M1611841256,0.0
C1622720604,5087.0,M1658265745,0.0
C1990747767,31183.0,M62415796,0.0
C623180223,3146.0,M2116847138,0.0
C1258478670,11665.0,C1691272400,288.0
C191345497,242278.0,M160189067,0.0
C319541262,26004.0,M1320590989,0.0
C2029851001,91850.0,M332317951,0.0
C1577643304,85199.42,M615535250,0.0
C886499748,70203.52,M1364863741,0.0
C1210252371,582742.0,C1439007204,12410.0
C1847591687,25865.0,M1840794798,0.0
C1840619046,11813.0,M850012071,0.0
C1551639246,15901.0,M1938741459,0.0
C847981610,67818.0,M1367323331,0.0
C1814597744,5118.0,M1776649574,0.0
C48504332,0.0,C63387985,146571.64
C773934393,126.0,M102949789,0.0
C1135188106,1161.0,M1629485709,0.0
C1173564178,21366.0,M1423709754,0.0
C1539226083,20652.0,M1164700555,0.0
C421327759,451.0,M767904592,0.0
C52076202,0.0,M423037681,0.0
C1741230803,92029.0,M1615944369,0.0
C938043359,89962.96,M380146513,0.0
C962090205,29933.0,M1404437909,0.0
C798836643,3316.0,C717951588,0.0
C2105375514,15685.0,M108541652,0.0
C1694568739,22134.23,M551871103,0.0
C920119506,14205.53,M1902028362,0.0
C482031947,21638.0,M457951161,0.0
C315833722,681.0,M381400476,0.0
C1401927521,82573.0,M373085350,0.0
C487523318,391515.0,C490150701,3298.05
C1448297118,6007.0,M2026488714,0.0
C144744913,3296.0,M1842676608,0.0
C559872790,2720.21,C977993101,1098205.25
C389916964,0.0,C854671988,174250.48
C446573627,216079.56,C297785169,26958.81
C1603462635,505302.07,C1816757085,8528901.93
C155333444,0.0,C1778801068,8062459.87
C1942806465,0.0,C1255024717,10202706.79
C416864887,0.0,C1360767589,5137271.29
C1345177914,0.0,C505973878,679120.78
C1215109224,0.0,C801142660,2565121.4
C1565193331,0.0,C665576141,5410482.23
C52401871,0.0,C515132998,588750.46
C1036381071,0.0,C306206744,6876121.82
C491457031,0.0,C2083562754,6258428.28
C396926129,0.0,C863811613,757713.52
C1761528165,0.0,C266418454,118545.81
C2062929510,0.0,C991505714,4890257.27
C1059846157,0.0,C1321640594,21262.59
C1823843917,0.0,C1728766751,935388.25
C1923018591,0.0,C728526866,5213599.03
C642554260,0.0,C184253187,4510966.6
C1187505856,0.0,C1394526584,1225416.83
C117548955,0.0,C380242442,281960.33
C39867443,0.0,C1450133081,196949.7
C1084423634,0.0,C1870252780,10776310.74
C959116000,0.0,C1339257929,473523.43
C857581345,0.0,C97730845,14563175.12
C861715645,4057.0,M1690803049,0.0
C177522915,0.0,C2059996587,171986.09
C1424900671,31745.0,M42050891,0.0
C1514502817,48251.0,M1983541978,0.0
C1357064600,157.0,M1606903090,0.0
C774278169,0.0,M196052901,0.0
C1120518305,7323.0,M641975103,0.0
C1008719274,102.0,C804836251,108089.19
C1274740515,48039.0,C1761353343,444.0
C1203429941,37504.0,M2136509382,0.0
C1034461954,44824.97,M565661811,0.0
C831300922,40092.72,M179379830,0.0
C1928928401,124591.0,M1775697525,0.0
C1025979136,125704.0,C1034584766,0.0
C1072154748,70032.0,C811597470,27725.43
C96487045,231.0,M1538995486,0.0
C1602269786,20875.0,M1579492862,0.0
C1507239121,2426.7,M1531406640,0.0
C26153568,0.0,C1345063038,306705.25
C1987239290,46844.35,M451809097,0.0
C2055269325,42361.33,C1457383927,1231782.7
C57010927,305.66,C1515704208,9711909.04
C1662807796,0.0,C1329589315,190013.31
C165851545,0.0,C1636786811,6735578.65
C1950477803,0.0,C490150701,518275.09
C1491026718,0.0,C1313534832,868584.42
C1479867711,0.0,C1336996537,573285.84
C1145496025,0.0,C1951379728,472644.23
C1058238991,0.0,C1883788127,182524.92
C502661440,0.0,C1286084959,7230364.46
C1658116804,0.0,C976133979,398716.26
C300918638,0.0,C1450133081,282253.75
C902315094,0.0,C1234776885,4290370.56
C412731310,0.0,C872592585,400950.32
C1558129795,0.0,C257999182,2518683.14
C820458657,0.0,C1494895909,678941.54
C1153012839,0.0,C963383848,158782.22
C306941929,0.0,C1436136891,75837.12
C936706583,0.0,C875761527,362416.81
C1050573424,0.0,C1233454027,755218.12
C906808168,0.0,C373928166,99862.85
C2021011079,0.0,C977993101,1281611.38
C1730956836,0.0,C872592585,470794.78
C715978059,0.0,C1850180796,7602515.57
C2049654013,21.0,C1459035867,13943.92
C861939497,25215.0,M909644303,0.0
C2079571758,474406.96,M1478277241,0.0
C1786221884,473392.44,M472467991,0.0
C2051378291,29945.0,M1202138162,0.0
C288329615,611087.0,M1191183951,0.0
C292568264,887.0,C1016689071,0.0
C1875395688,341.0,C683605346,19972.0
C49737193,9935.0,M1166254470,0.0
C1434796930,118425.71,C935612756,46257.07
C2017703518,0.0,M1299158298,0.0
C364413600,31782.0,M1792953030,0.0
C264953989,516641.0,M1044144931,0.0
C1866484678,308.0,M2010162322,0.0
C793164837,32636.0,C1790657739,0.0
C1925117845,73490.0,M525180031,0.0
C1842040624,110638.0,M2012635448,0.0
C1920021004,10354.0,M19719769,0.0
C908696451,106192.0,M1913836511,0.0
C159936195,101520.61,M1878024069,0.0
C369042555,118096.0,M1905758512,0.0
C992155575,110282.59,C1782113663,1526674.03
C1455581985,0.0,C1807896178,164242.82
C980570494,5638.0,M2007058705,0.0
C1411151613,30286.0,C2127862399,0.0
C289571900,49193.61,M965988043,0.0
C1141371177,45456.39,M1931205834,0.0
C1996346865,12283.0,M1363130483,0.0
C709531076,886.0,M119202251,0.0
C525401732,21543.0,M864039229,0.0
C1293579836,12269.0,M492749549,0.0
C98741020,21669.0,M928607044,0.0
C703352837,346.0,M1120843391,0.0
C1390694257,25838.0,C758750856,26547.0
C773528866,0.0,M1698434204,0.0
C1383478026,0.0,M572088818,0.0
C1411222174,75734.0,M1371550829,0.0
C852337468,5026.0,M1538409062,0.0
C1665366772,31429.0,M871389613,0.0
C1820051628,788.0,M622007863,0.0
C1568623803,22411.0,M1827883912,0.0
C1585430546,596.09,M1675675460,0.0
C1146963223,0.0,M847575327,0.0
C308002829,664160.0,M2011496421,0.0
C1505720819,374713.0,C1373172466,230983.35
C1281769434,995.0,C979387846,15680.66
C15848947,21164.0,M1354373599,0.0
C1919451866,10410.0,M252570530,0.0
C31324669,284654.9,M19496184,0.0
C937513045,277633.13,M1473375728,0.0
C967701734,352535.03,M1932104087,0.0
C1324815455,349700.95,M370265628,0.0
C1087177468,20926.0,M2144835163,0.0
C158605330,340279.98,M294485518,0.0
C973030433,337385.07,C1183572822,90698.78
C2052683787,20289.0,C638590716,128929.73
C1376105442,2533.0,M671271586,0.0
C1805606351,41077.0,M1522002327,0.0
C626183040,40520.2,C811597470,519924.29
C456872530,52381.0,M182130143,0.0
C1866841666,16389.0,M1551398625,0.0
C495982334,105906.0,M1329040766,0.0
C230854004,24580.0,M311569747,0.0
C254340633,61770.0,M2080890623,0.0
C1698120998,16615.0,M1716257894,0.0
C786196112,128380.0,M1827583378,0.0
C858768220,322.0,M902209131,0.0
C2028177061,10410.0,C228902347,1709.0
C1631120910,28771.62,M742450262,0.0
C770966131,17611.34,M1229356998,0.0
C1864933502,115220.79,M1155636121,0.0
C1233911532,110325.69,C769342184,13098327.28
C860422228,261792.55,C1255024717,13143471.5
C424181011,457826.68,C911998047,181882.49
C1371345136,623386.0,C1746150957,185428.84
C1205332149,694826.65,C2145942542,489629.24
C1021778875,824586.55,C296121376,138262.58
C1713195473,962477.48,C934085675,91794.85
C1595866994,1004831.54,C803116137,16089256.36
C670316132,1442878.64,C872592585,612418.5
C592108514,1523158.94,C365212068,388222.81
C789925275,1555691.06,C1825992554,493375.59
C131646052,1734514.81,C657736958,5683562.56
C26842093,1958074.46,C1777369261,294971.9
C1954139639,2248199.21,C1592415783,246208.54
C1904553846,2421260.74,C1882860489,279027.08
C814684352,2473690.41,C470217116,1115102.26
C2101666759,2602689.33,C553790651,568547.29
C1206427629,3105260.68,C1059781259,10987618.98
C533657337,3920761.76,C403147759,196153.32
C1473230040,4061624.6,C798678484,2087450.62
C223293245,4064279.33,C114618982,716365.55
C240897678,4109019.33,C35126588,8804981.7
C1724549250,4165995.79,C638590716,391946.86
C1275693559,4224191.49,C384537519,21170.0
C944468364,4242289.24,C811597470,663784.6
C1756686261,4477480.0,C1505755152,6920022.96
C1518922937,4749822.0,C40075281,2011521.64
C1523486766,5086666.89,C1085479446,555854.87
C963268074,5296382.13,C769342184,12946860.42
C1991019581,5792842.23,C1584119395,598430.14
C1801210741,5968838.13,C1584119395,422434.24
C1161685456,6254695.59,C1327907419,657876.65
